,ano,sigla_uf,id_municipio,numero_obitos,tempo_emprego,quantidade_pessoas,quantidade_pessoas_brancas,quantidade_pessoas_negras,quantidade_pessoas_indigenas,quantidade_pessoas_amarelas,quantidade_estabelecimentos_ensino_infantil,quantidade_estabelecimentos_ensino_fundamental,quantidade_estabelecimentos_ensino_medio,seguranca,assistencia,previdencia,total,taxa_abandono_ef,taxa_reprovacao_ef,taxa_aprovacao_ef,taxa_abandono_em,taxa_reprovacao_em,taxa_aprovacao_em,atu_ei,atu_ef,atu_em,populacao
1411,2019,MG,3106309,138,1.7959183673469388,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,1125398.98,18813121.39,0.0,433492855.65,0.2818181818181818,3.163636363636364,96.55454545454545,7.3,9.0,83.7,13.199999999999998,21.85454545454545,31.400000000000002,26700.0
1412,2019,MG,3106408,67,1.8888888888888888,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,7309991.4799999995,857456.1599999999,169673476.04999998,1.4538461538461538,7.176923076923076,91.36923076923078,9.799999999999999,8.6,81.60000000000001,10.472727272727273,16.86153846153846,33.1,7715.0
1413,2019,MG,3106507,75,2.75,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,440355.64,3543621.3800000004,0.0,521874547.97999996,0.3545454545454545,0.4090909090909091,99.23636363636363,2.533333333333333,0.9333333333333333,96.53333333333335,9.999999999999996,14.736363636363636,19.766666666666666,11932.0
1414,2019,MG,3106606,38,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,168185.38,5620383.359999999,3056179.5,149896895.10000014,0.5583333333333333,3.6,95.84166666666665,9.9,5.0,85.10000000000001,16.919999999999995,20.433333333333334,26.0,4604.0
1415,2019,MG,3106655,25,47.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,3025.6499999999996,4392246.42,0.0,161879338.7099999,0.11666666666666665,3.391666666666667,96.49166666666667,7.0,2.5,90.5,13.7,20.033333333333335,33.5,4735.0
1416,2019,MG,3106705,2193,9.914684591520166,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,74272397.77000001,191593100.82,1053355007.36,828313752.3300008,0.3076923076923077,4.730769230769231,94.96153846153848,2.8600000000000003,11.68,85.46000000000001,15.79090909090909,22.823076923076922,36.04,439340.0
1417,2019,MG,3106804,37,55.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,132295.91999999998,1806815.9699999997,3321642.0,145810935.45000014,0.0,2.3454545454545457,97.65454545454546,0.0,15.700000000000001,84.3,10.299999999999999,15.118181818181819,19.0,3379.0
1418,2019,MG,3106903,140,21.555555555555557,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,4930233.359999999,184192.71999999997,2995192100.819999,0.7307692307692307,14.16923076923077,85.1,4.95,11.225000000000001,83.825,13.98181818181818,19.138461538461538,28.425,14494.0
1419,2019,MG,3107000,20,0.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,150362.5,2875987.76,14946309.72,179530085.16,2.8000000000000003,7.3999999999999995,89.8,11.5,9.799999999999999,78.7,17.2,20.5,15.799999999999999,2515.0
1420,2019,MG,3107109,351,8.38647342995169,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,859356.36,14745137.84,102690471.50000001,385302612.7499997,0.5923076923076923,3.1538461538461537,96.25384615384617,1.4249999999999998,9.225000000000001,89.35,18.972727272727276,23.253846153846155,32.5,40127.0
1421,2019,MG,3107208,22,4.5,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,3011875.11,3018448.44,233915339.97000006,2.1333333333333333,8.466666666666665,89.40000000000002,1.0,3.0,96.0,19.09090909090909,14.133333333333333,33.699999999999996,5090.0
1422,2019,MG,3107307,314,6.774193548387097,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,563101.32,14000909.840000002,42081216.01,136070880.03000012,0.4428571428571428,3.264285714285715,96.29285714285716,1.5636363636363635,7.127272727272726,91.30909090909091,15.645454545454545,20.807142857142857,27.799999999999997,49979.0
1423,2019,MG,3107406,340,11.02112676056338,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,657782.28,13184468.3,106869250.62,96546389407.0,0.8923076923076921,3.161538461538462,95.94615384615385,3.05,8.375,88.57499999999999,11.945454545454549,20.376923076923074,29.55,50605.0
1424,2019,MG,3107505,44,0.9333333333333333,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,2773816.06,3574122.4400000004,851769517.0799996,1.1090909090909091,7.354545454545454,91.53636363636362,4.3999999999999995,18.599999999999998,77.0,13.9,17.972727272727273,28.400000000000002,6474.0
1425,2019,MG,3107604,30,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,2420520.8400000003,14623905.599999998,495011834.40000004,0.85,4.699999999999999,94.45,2.1999999999999997,6.7,91.10000000000001,11.200000000000001,23.450000000000003,28.0,4217.0
1426,2019,MG,3107703,28,14.666666666666666,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,160989.69,2295990.18,4730720.76,207449024.28000003,2.027272727272728,3.5454545454545463,94.42727272727274,11.0,4.7,84.3,19.366666666666664,21.990909090909096,30.400000000000002,6083.0
1427,2019,MG,3107802,115,16.2,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,711249.49,5150134.330000001,10200522.600000001,137005490.21999994,2.6363636363636362,3.9000000000000004,93.46363636363635,2.6,7.6000000000000005,89.8,16.200000000000003,19.345454545454544,31.400000000000002,14935.0
1428,2019,MG,3107901,91,29.818181818181817,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,7402166.379999999,0.0,137110299.27000004,1.2307692307692308,4.092307692307691,94.67692307692307,11.799999999999999,11.9,76.3,16.727272727272727,19.023076923076925,34.300000000000004,10547.0
1429,2019,MG,3108008,167,26.040816326530614,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,354677.61999999994,5845749.16,47071645.8,14653521257.340006,0.18461538461538457,3.6153846153846154,96.19999999999999,2.3000000000000003,2.8000000000000003,94.89999999999999,12.1,18.615384615384617,32.699999999999996,17603.0
1430,2019,MG,3108107,62,2.111111111111111,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,2480750.5700000003,0.0,114730934.49000017,0.0,11.045454545454545,88.95454545454547,3.6999999999999997,15.5,80.8,18.099999999999998,19.94545454545455,27.3,6868.0
1431,2019,MG,3108206,44,12.033333333333333,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,166656.6,4279132.23,1789659.78,291133475.78999984,0.0,4.181818181818182,95.81818181818181,0.0,8.799999999999999,91.2,16.0,16.92727272727273,29.3,5493.0
1432,2019,MG,3108255,49,7.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,101508.23999999999,5056326.640000001,1812369.39,130724003.73,0.225,5.125,94.64999999999999,4.166666666666667,5.366666666666666,90.46666666666668,9.6,15.783333333333333,24.03333333333334,11230.0
1433,2019,MG,3108305,163,9.7,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,303643.64,10179961.86,0.0,978975447.6999999,1.52,5.74,92.74,2.9,5.0,92.10000000000001,15.975000000000001,20.139999999999997,27.5,19412.0
1434,2019,MG,3108404,129,9.794871794871796,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,1015687.74,6248859.659999999,3673484.82,133054303.7099999,0.6692307692307692,3.107692307692308,96.22307692307693,8.299999999999999,11.1,80.60000000000001,14.945454545454544,18.73846153846154,27.900000000000002,14971.0
1435,2019,MG,3108503,27,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,135371.31,3366997.7799999993,2831043.3,882654784.6199994,0.9400000000000001,2.72,96.33999999999999,4.0,4.8999999999999995,91.10000000000001,15.899999999999997,16.66,23.400000000000002,6319.0
1436,2019,MG,3108552,95,21.571428571428573,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,331145.04,3994167.8200000003,0.0,1165215359.33,1.1615384615384616,6.7846153846153845,92.05384615384615,8.0,11.5,80.5,16.975,19.56923076923077,33.6,16538.0
1437,2019,MG,3108602,235,5.785714285714286,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,335201.47,10050383.08,12430874.19,174084087.95999998,0.3357142857142857,3.8285714285714283,95.8357142857143,2.0818181818181816,6.709090909090909,91.20909090909092,14.845454545454546,19.33571428571429,24.70909090909091,32347.0
1438,2019,MG,3108701,47,0.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,233457.78000000003,1752195.3599999999,2935580.48,165425595.0000001,0.38333333333333336,6.966666666666666,92.65000000000002,0.0,8.5,91.5,12.333333333333334,17.925,24.2,4333.0
1439,2019,MG,3108800,39,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,269983.54,4606109.4,2633882.7,151519445.40000013,0.8666666666666668,7.283333333333334,91.85000000000001,1.7,6.8999999999999995,91.39999999999999,10.366666666666667,14.866666666666667,29.7,4801.0
1440,2019,MG,3108909,139,14.258064516129032,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,260030.82,4241849.04,13970438.1,271508895.08999985,0.35714285714285715,4.514285714285714,95.12857142857142,2.4454545454545453,7.809090909090909,89.74545454545454,15.945454545454545,18.485714285714288,21.9,14459.0
1441,2019,MG,3109006,391,11.111940298507463,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,115668.42,40786157.76,7756793.459999999,251242524.54000008,0.07272727272727274,8.245454545454548,91.68181818181819,7.263636363636365,10.363636363636362,82.37272727272727,16.645454545454545,23.64545454545454,29.354545454545452,40103.0
1442,2019,MG,3109105,96,13.5,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,359319.18,5456888.02,1988851.62,400710918.7400001,1.2545454545454546,3.5454545454545454,95.2,9.0,9.700000000000001,81.3,14.799999999999999,23.336363636363636,29.5,11001.0
1443,2019,MG,3109204,69,8.8,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,530079.1,4783076.55,5243336.16,166350314.96999997,0.6692307692307693,3.0615384615384618,96.26923076923079,2.0,5.0,93.0,11.736363636363636,17.807692307692314,29.0,10365.0
1444,2019,MG,3109253,20,4.666666666666667,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,305156.58,3807006.62,833632.74,214213231.95,0.0,1.2083333333333333,98.79166666666664,6.5,2.9,90.60000000000001,21.833333333333332,23.883333333333336,28.599999999999998,3982.0
1445,2019,MG,3109303,146,8.292929292929292,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,1699114.92,21649526.76,27733448.700000003,207505098.03,1.1923076923076925,3.315384615384616,95.49230769230768,4.325,7.624999999999999,88.05,13.672727272727274,18.384615384615383,23.650000000000002,24841.0
1446,2019,MG,3109402,132,5.037974683544304,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,13791031.38,43539835.86,335099754.5999998,0.7909090909090909,5.6000000000000005,93.60909090909091,6.7,12.5,80.8,16.2,18.981818181818184,19.599999999999998,28056.0
1447,2019,MG,3109451,32,6.2,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,397416.52,8216926.539999999,9909565.17,297694681.92,0.6250000000000001,11.225000000000001,88.15,6.7,16.099999999999998,77.2,12.6,20.299999999999997,22.2,6949.0
1448,2019,MG,3109501,80,9.25,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,526453.74,13469243.200000003,0.0,142046121.21000013,0.23636363636363633,2.145454545454545,97.61818181818181,5.1000000000000005,9.700000000000001,85.2,14.066666666666666,20.8,27.5,14075.0
1449,2019,MG,3109600,44,11.846153846153847,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,276936.72,3843146.1100000003,2008228.38,299857213.5,0.0,8.5,91.5,1.7,15.299999999999999,83.0,16.3,22.3,29.0,3603.0
1450,2019,MG,3109709,93,11.971830985915492,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,5057974.9799999995,1893243.48,735476419.0500002,0.3090909090909091,1.7999999999999998,97.89090909090909,5.0,5.8999999999999995,89.10000000000001,16.399999999999995,20.96363636363636,29.3,11547.0
1451,2019,MG,3109808,17,6.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,22102.94,6576316.14,25341054.36,119488295.46000008,0.0,2.3000000000000003,97.7,5.6000000000000005,11.1,83.3,11.9,17.3,25.7,2692.0
1452,2019,MG,3109907,99,23.191176470588236,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,699727.7799999999,5501341.9,0.0,153481016.01,1.276923076923077,2.7153846153846155,96.00769230769232,9.5,15.275000000000002,75.225,20.254545454545454,21.415384615384617,25.575,11624.0
1453,2019,MG,3110004,292,4.835616438356165,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,1476366.36,12988786.120000001,0.0,272281128.9300003,0.476923076923077,5.369230769230769,94.15384615384616,9.2,12.55,78.25,16.900000000000002,20.5,30.15,44718.0
1454,2019,MG,3110103,40,8.2,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,303191.38000000006,4105902.22,5952864.84,2066252456.4600008,1.581818181818182,4.836363636363637,93.58181818181819,3.5,14.700000000000001,81.8,16.66666666666667,16.19090909090909,26.400000000000002,5496.0
1455,2019,MG,3110202,33,0.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,515116.73,2707928.68,882316.5,233588915.31000027,1.7272727272727268,9.436363636363636,88.83636363636366,0.0,14.4,85.60000000000001,13.300000000000002,15.58181818181818,26.599999999999998,3987.0
1456,2019,MG,3110301,105,4.461538461538462,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,7067457.260000001,5874805.0200000005,235254552.60000026,0.6583333333333334,3.341666666666667,96.0,14.063636363636363,2.8727272727272726,83.06363636363636,14.153846153846153,18.341666666666665,18.145454545454548,14480.0
1457,2019,MG,3110400,29,14.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,232589.33999999997,1643308.3699999999,2796853.38,124483705.32000004,0.0,0.32499999999999996,99.67500000000001,1.0,1.8,97.2,12.6,21.650000000000002,22.2,2901.0
1458,2019,MG,3110509,166,7.253521126760563,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,7732272.710000001,0.0,708658750.4700001,0.8428571428571427,3.964285714285715,95.19285714285715,6.95,7.025,86.025,15.733333333333336,20.892857142857142,24.999999999999996,21770.0
1459,2019,MG,3110608,214,9.621212121212121,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,11450676.959999999,39986981.96,607071941.5200006,0.18461538461538457,0.7846153846153846,99.03076923076924,1.8250000000000002,4.1000000000000005,94.075,14.881818181818181,20.43846153846154,28.4,29551.0
1460,2019,MG,3110707,111,7.4,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,343442.84,4446139.9399999995,0.0,265007800.0099998,0.309090909090909,3.9909090909090916,95.7,7.0,17.900000000000002,75.10000000000001,17.963636363636365,21.536363636363635,31.400000000000002,12814.0
1461,2019,MG,3110806,43,0.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,112022.56,3294765.52,10312997.12,282788081.79,0.25,11.3,88.45,5.8999999999999995,15.700000000000001,78.39999999999999,16.400000000000002,26.450000000000003,26.5,3721.0
1462,2019,MG,3110905,124,6.285714285714286,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,476641.0200000001,5641159.64,32943764.94,117323052.75000001,1.2153846153846155,3.2000000000000006,95.58461538461539,13.374999999999998,5.675,80.94999999999999,17.450000000000003,21.369230769230764,32.45,16665.0
1463,2019,MG,3111002,163,15.153846153846153,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,900363.7200000001,10521865.84,4243658.22,245603823.86999995,2.472727272727273,9.254545454545452,88.27272727272727,4.3999999999999995,5.25,90.35,17.472727272727273,21.990909090909092,26.5,21055.0
1464,2019,MG,3111101,137,2.810810810810811,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,298126.49999999994,7828576.62,3412662.3000000003,249379728.02999997,0.12307692307692308,1.7384615384615385,98.13846153846154,3.45,8.625,87.925,14.372727272727273,18.384615384615387,24.6,19745.0
1465,2019,MG,3111150,20,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,179740.72,3138477.09,0.0,222475381.4100002,0.34545454545454546,2.6727272727272724,96.98181818181818,3.6,13.5,82.89999999999999,12.966666666666665,17.58181818181818,32.5,3817.0
1466,2019,MG,3111200,471,11.287323943661972,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,1536160.89,11612447.170000002,31748702.76,806902758.54,0.3923076923076923,2.223076923076923,97.38461538461539,6.300000000000002,7.425000000000001,86.275,18.3,22.946153846153848,31.649999999999995,54029.0
1467,2019,MG,3111309,89,16.96551724137931,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,291543.18,8179909.64,3343812.1799999997,151092809.89,1.525,5.625,92.85,4.8,10.299999999999999,84.89999999999999,14.575000000000001,19.775,29.5,11655.0
1468,2019,MG,3111408,32,2.7628865979381443,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,1463292.64,10586557.12,0.0,134824796.0099999,0.49090909090909096,12.027272727272726,87.48181818181817,7.2,17.2,75.60000000000001,16.9,22.200000000000003,25.099999999999998,8151.0
1469,2019,MG,3111507,100,2.487603305785124,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,1640146.5199999998,7408211.25,24223949.94,307990250.9999998,1.4846153846153847,5.176923076923076,93.33846153846154,2.9,13.674999999999999,83.42500000000001,17.93333333333333,19.60769230769231,23.45,15461.0
1470,2019,MG,3111606,222,20.75,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,609110.1,3637732.5999999996,49809107.99999999,123386181.81000006,1.1692307692307695,4.084615384615385,94.74615384615383,6.975,6.45,86.57499999999999,16.372727272727275,20.523076923076925,27.225,28774.0
1471,2019,MG,3111705,44,23.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,186001.74000000002,3585556.77,1590975.42,543004403.3099998,0.32,8.16,91.52,4.6000000000000005,21.400000000000002,74.0,12.066666666666666,18.259999999999998,25.8,4563.0
1472,2019,MG,3111804,54,12.028301886792454,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,4801655.84,0.0,726950586.6000004,0.5272727272727272,6.463636363636363,93.00909090909092,13.799999999999999,17.400000000000002,68.8,20.875,19.599999999999998,29.099999999999998,12150.0
1473,2019,MG,3111903,48,0.0,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,101105.7,2829647.03,0.0,264202295.54999983,1.1545454545454545,1.3818181818181818,97.46363636363635,8.5,3.8000000000000003,87.7,11.8,19.900000000000002,22.0,5603.0
1474,2019,MG,3112000,159,23.105263157894736,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,572378.2400000001,4252320.97,26394632.54,131648675.55000004,0.21538461538461537,3.0307692307692307,96.75384615384615,5.3,3.6,91.10000000000001,13.30909090909091,18.807692307692303,35.1,14886.0
1475,2019,MG,3112059,32,3.25,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,325274.72000000003,5894203.45,7073421.42,407031727.5299998,1.4,10.73076923076923,87.86923076923078,13.200000000000001,16.400000000000002,70.39999999999999,9.799999999999999,14.830769230769231,23.900000000000002,4525.0
1476,2019,MG,3112109,31,16.8,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,197144.25999999998,4186989.66,0.0,395935795.3799999,1.6727272727272726,2.709090909090909,95.61818181818181,7.1000000000000005,4.2,88.7,18.6,18.436363636363634,27.3,5438.0
1477,2019,MG,3112208,38,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,1763157.75,2870063.88,419960449.37999994,0.16363636363636366,1.0818181818181818,98.75454545454545,2.4,3.6,94.0,11.166666666666666,17.554545454545455,28.3,4653.0
1478,2019,MG,3112307,183,5.13671875,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,620668.7999999999,32414953.819999997,0.0,145061830.25999996,0.43571428571428567,0.9285714285714286,98.63571428571427,4.781818181818181,2.4545454545454546,92.76363636363637,15.163636363636364,22.528571428571432,27.845454545454547,37784.0
1479,2019,MG,3112406,47,15.227272727272727,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,444261.10000000003,1689481.9299999997,2120509.38,1131540349.4400003,1.8249999999999997,5.7749999999999995,92.4,8.299999999999999,5.0,86.7,18.3,24.475,32.1,6920.0
1480,2019,MG,3112505,79,9.733333333333333,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,2653830.8400000003,1228605.7800000003,270206267.7300001,0.4846153846153846,2.1,97.41538461538462,2.3000000000000003,4.5,93.2,12.918181818181818,17.73076923076923,32.9,9754.0
1481,2019,MG,3112604,129,9.8375,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,6585148.21,46221290.75,369187812.51000035,0.25,5.774999999999999,93.975,4.8999999999999995,36.9,58.199999999999996,18.8,24.475,30.900000000000002,16173.0
1482,2019,MG,3112653,32,31.88888888888889,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,407892.54,3875126.1899999995,3225857.28,369771951.36,2.745454545454545,6.172727272727273,91.0818181818182,12.799999999999999,4.8,82.39999999999999,11.399999999999999,20.045454545454543,32.800000000000004,5468.0
1483,2019,MG,3112703,95,7.885714285714286,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,3893623.82,8684129.43,7087803.27,550652788.6500009,0.6923076923076922,1.4615384615384615,97.84615384615384,6.7,4.1000000000000005,89.2,15.436363636363636,20.26153846153846,33.6,15234.0
1484,2019,MG,3112802,55,8.98076923076923,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,308215.74,8246183.64,0.0,137598383.25000003,0.5090909090909091,3.3272727272727276,96.16363636363636,8.0,11.5,80.5,10.966666666666667,17.254545454545454,32.300000000000004,8632.0
1485,2019,MG,3112901,53,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,142631.82,2838706.9,1160000.7,311168957.6999997,2.0181818181818185,13.045454545454545,84.93636363636364,8.299999999999999,24.599999999999998,67.10000000000001,13.966666666666667,20.518181818181816,28.5,9298.0
1486,2019,MG,3113008,151,8.307692307692308,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,358804.26,8948840.030000001,4523446.199999999,146228177.66999993,1.5272727272727273,9.872727272727271,88.6,4.3,13.0,82.7,15.06666666666667,20.19090909090909,29.400000000000002,23685.0
1487,2019,MG,3113107,24,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,4631826.94,1022894.3400000001,352108357.49999946,0.9454545454545454,7.318181818181819,91.73636363636365,4.8,4.8,90.39999999999999,8.633333333333333,17.4,26.3,3183.0
1488,2019,MG,3113206,158,9.29496402877698,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,8224157.959999999,36985282.3,147076654.95000014,0.08461538461538462,5.230769230769231,94.68461538461537,1.175,4.125,94.7,15.272727272727273,19.184615384615388,27.299999999999997,25501.0
1489,2019,MG,3113305,335,20.982142857142858,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,1150914.71,12270223.55,56397721.35,132312088.41000004,1.5076923076923074,7.407692307692309,91.08461538461539,4.75,15.925,79.325,12.754545454545456,18.76923076923077,20.35,33000.0
1490,2019,MG,3113404,692,6.65979381443299,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,1042907.1300000001,44175053.06,17336274.84,121341771.93,0.4642857142857143,4.8357142857142845,94.7,3.3818181818181814,6.6,90.01818181818182,18.145454545454545,20.814285714285713,23.80909090909091,92062.0
1491,2019,MG,3113503,52,9.285714285714286,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,353051.04000000004,4364193.62,12320893.420000002,644699538.3000008,8.376923076923076,2.469230769230769,89.15384615384617,4.3999999999999995,8.5,87.10000000000001,18.0,18.92307692307692,31.5,9405.0
1492,2019,MG,3113602,54,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,204253.38,3462829.0200000005,1279761.12,178594301.93999997,0.125,4.45,95.425,2.1,3.8000000000000003,94.10000000000001,20.0,26.35,27.8,6757.0
1493,2019,MG,3113701,156,14.283333333333333,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,8646569.049999999,38359024.88,168135646.04999995,0.5692307692307692,9.338461538461537,90.0923076923077,1.075,17.275000000000002,81.65,17.28181818181818,20.48461538461538,22.475,18837.0
1494,2019,MG,3113800,20,,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,132545.37999999998,4848830.760000001,12287483.809999999,466971391.44000024,1.8799999999999997,2.7600000000000002,95.36,3.6333333333333337,8.166666666666668,88.19999999999999,9.041666666666666,9.78,12.566666666666666,2632.0
1495,2019,MG,3113909,85,9.581560283687944,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,451706.06000000006,6831943.01,1719804.84,155504884.5000002,0.24999999999999997,7.535714285714286,92.21428571428571,1.5999999999999999,24.0,74.39999999999999,12.391666666666667,16.749999999999996,31.099999999999998,12170.0
1496,2019,MG,3114006,86,9.22,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,219762.84000000003,4535511.1,0.0,313236622.0499999,0.7307692307692307,0.3692307692307692,98.89999999999999,3.65,2.4250000000000003,93.925,12.109090909090908,18.623076923076923,27.875,11476.0
1497,2019,MG,3114105,106,22.939393939393938,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,172042.41,3723644.55,5458808.88,354799565.58000034,2.1461538461538465,7.261538461538462,90.59230769230768,6.475,7.9,85.625,12.554545454545455,18.792307692307695,31.35,14859.0
1498,2019,MG,3114204,147,8.416666666666666,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,0.0,6863729.619999999,28990026.900000002,150330063.35000008,0.2714285714285714,5.514285714285714,94.21428571428571,7.2333333333333325,6.099999999999999,86.66666666666669,15.975000000000001,17.650000000000002,19.9,22478.0
1499,2019,MG,3114303,241,3.3333333333333335,2352062.0,1106265.0,1189832.0,2979.0,24100.0,186.0,379.0,147.0,2885962.3200000003,16005278.08,65140872.66,404093287.3799997,0.5230769230769231,1.5692307692307694,97.90769230769232,4.425,4.575,90.99999999999999,16.936363636363637,21.592307692307692,27.650000000000002,30329.0
